Assemblage,m,Method,Order.q,qD,qD.LCL,qD.UCL,SC,SC.LCL,SC.UCL
APSM07MPYB3,31,Rarefaction,1,4.408725403250056,3.899346870211264,4.918103936288849,0.9431092646841891,0.9238536294460047,0.9623648999223735
APSM07MPYB3,41,Rarefaction,1,4.547921326678092,4.008493588285822,5.087349065070362,0.9564137746235148,0.9404854665128202,0.9723420827342095
APSM07MPYB3,51,Rarefaction,1,4.639959926671714,4.079883865449363,5.200035987894064,0.9632467432646824,0.9494738116205577,0.9770196749088071
APSM07MPYB3,61,Rarefaction,1,4.706251855375795,4.13094499465361,5.2815587160979804,0.9674367989272443,0.954979030549314,0.9798945673051747
APSM07MPYB3,71,Rarefaction,1,4.756772299700901,4.169732776774916,5.343811822626886,0.9705256704099675,0.9588878302653635,0.9821635105545715
APSM07MPYB3,81,Rarefaction,1,4.796796995664747,4.200445913782765,5.393148077546728,0.9730973175575931,0.9619876419926497,0.9842069931225365
APSM07MPYB3,91,Rarefaction,1,4.82940519550704,4.225495670432655,5.433314720581426,0.9753639418809668,0.9645951513470138,0.9861327324149197
APSM07MPYB3,101,Rarefaction,1,4.85653675744977,4.246379473662176,5.466694041237363,0.9774059671936844,0.9668449371728527,0.9879669972145162
APSM07MPYB3,111,Rarefaction,1,4.879487213677212,4.264086377358192,5.4948880499962325,0.9792619602604922,0.9688062253548224,0.9897176951661619
APSM07MPYB3,121,Rarefaction,1,4.899161247195926,4.2793017231539014,5.519020771237951,0.9809588727561511,0.9705254310246906,0.9913923144876117
APSM07MPYB3,131,Rarefaction,1,4.916212812578871,4.292518456745952,5.53990716841179,0.9825209370781524,0.9720402305639964,0.9930016435923084
APSM07MPYB3,141,Rarefaction,1,4.9311277045432185,4.304101703061791,5.558153706024646,0.9839718744640131,0.973383757926238,0.9945599910017883
APSM07MPYB3,151,Rarefaction,1,4.944274807298819,4.314328299359378,5.57422131523826,0.985335334430077,0.9745856957465366,0.9960849731136174
APSM07MPYB3,161,Rarefaction,1,4.955939272773696,4.323412099062117,5.588466446485275,0.9866349597800591,0.975672498804013,0.9975974207561052
APSM07MPYB3,171,Rarefaction,1,4.966344758373348,4.331520780036813,5.601168736709884,0.987894392968925,0.9766674288206708,0.9991213571171792
APSM07MPYB3,179,Rarefaction,1,4.9738832243695805,4.337395975562595,5.610370473176566,0.9888888888888889,0.9774108360322009,1
APSM07MPYB3,180,Observed,1,4.974780748546217,4.338095388371064,5.61146610872137,0.989011663597299,0.9767962881311713,1
APSM07MPYB3,1,Rarefaction,2,1.0000000000000002,0.9999999999999999,1.0000000000000004,0.25673494723777723,0.22040919696794742,0.29306069750760705
APSM07MPYB3,11,Rarefaction,2,3.083521837480438,2.7777789200352894,3.3892647549255868,0.8442826311769798,0.8177523636467049,0.8708128987072546
APSM07MPYB3,21,Rarefaction,2,3.423150865121933,3.0293707951243647,3.816930935119501,0.9143228783526777,0.8911372311278033,0.937508525577552
APSM07MPYB3,31,Rarefaction,2,3.562379627648217,3.1294083766926812,3.9953508786037526,0.9431092646841891,0.9238536294460047,0.9623648999223735
APSM07MPYB3,41,Rarefaction,2,3.6381713026714317,3.1831048944732276,4.093237710869636,0.9564137746235148,0.9404854665128202,0.9723420827342095
APSM07MPYB3,51,Rarefaction,2,3.6858373334528887,3.2165998256837303,4.1550748412220475,0.9632467432646824,0.9494738116205577,0.9770196749088071
APSM07MPYB3,61,Rarefaction,2,3.7185832671131394,3.2394870680767576,4.197679466149522,0.9674367989272443,0.954979030549314,0.9798945673051747
APSM07MPYB3,71,Rarefaction,2,3.74246638091813,3.256116379096741,4.228816382739519,0.9705256704099675,0.9588878302653635,0.9821635105545715
APSM07MPYB3,81,Rarefaction,2,3.7606559266837696,3.2687454760102894,4.252566377357249,0.9730973175575931,0.9619876419926497,0.9842069931225365
APSM07MPYB3,91,Rarefaction,2,3.774971031286203,3.2786626874314515,4.271279375140954,0.9753639418809668,0.9645951513470138,0.9861327324149197
APSM07MPYB3,101,Rarefaction,2,3.786530450769087,3.2866567718101116,4.286404129728062,0.9774059671936844,0.9668449371728527,0.9879669972145162
APSM07MPYB3,111,Rarefaction,2,3.7960600335406642,3.2932376528727807,4.298882414208547,0.9792619602604922,0.9688062253548224,0.9897176951661619
APSM07MPYB3,121,Rarefaction,2,3.8040512850535597,3.2987496237436655,4.309352946363454,0.9809588727561511,0.9705254310246906,0.9913923144876117
APSM07MPYB3,131,Rarefaction,2,3.810848877733475,3.3034335430300112,4.318264212436938,0.9825209370781524,0.9720402305639964,0.9930016435923084
APSM07MPYB3,141,Rarefaction,2,3.8167016718474187,3.3074629631376995,4.325940380557138,0.9839718744640131,0.973383757926238,0.9945599910017883
APSM07MPYB3,151,Rarefaction,2,3.821793844558588,3.310966104767027,4.332621584350148,0.985335334430077,0.9745856957465366,0.9960849731136174
APSM07MPYB3,161,Rarefaction,2,3.826264623010317,3.314039750076167,4.338489495944467,0.9866349597800591,0.975672498804013,0.9975974207561052
APSM07MPYB3,171,Rarefaction,2,3.830221208792767,3.31675832151454,4.3436840960709935,0.987894392968925,0.9766674288206708,0.9991213571171792
APSM07MPYB3,179,Rarefaction,2,3.8330732482806473,3.3187170454804713,4.347429451080823,0.9888888888888889,0.9774108360322009,1
APSM07MPYB3,180,Observed,2,3.8334122101277828,3.318949786854473,4.3478746334010925,0.989011663597299,0.9767962881311713,1
HBSMCG13,1,Rarefaction,0,1,0.9999999999999998,1.0000000000000002,0.17643843105086565,0.14350786330838405,0.20936899879334725
HBSMCG13,11,Rarefaction,0,6.054731521162738,5.592130371880827,6.51733267044465,0.6788867001637857,0.6355058585545749,0.7222675417729966
HBSMCG13,21,Rarefaction,0,8.785485655950787,7.971116832151475,9.599854479750098,0.7693967529496362,0.7369480663304518,0.8018454395688205
HBSMCG13,31,Rarefaction,0,10.879366657624987,9.801715084404801,11.957018230845172,0.812545393357236,0.7851732882709473,0.8399174984435246
HBSMCG13,41,Rarefaction,0,12.616671724585682,11.323761977295096,13.909581471876269,0.8413586218867632,0.8166494164017574,0.8660678273717691
HBSMCG13,51,Rarefaction,0,14.101033536035242,12.620329271085843,15.58173780098464,0.8630104960663776,0.8402495303697466,0.8857714617630086
HBSMCG13,61,Rarefaction,0,15.391447004040796,13.74179837823045,17.041095629851142,0.8799488948870979,0.858814482299063,0.9010833074751329
HBSMCG13,71,Rarefaction,0,16.528647385800625,14.72481519235146,18.33247957924979,0.8934850766784935,0.8737359711347273,0.9132341822222597
HBSMCG13,81,Rarefaction,0,17.542445492218874,15.596713686663067,19.48817729777468,0.9044982316424057,0.885922066540964,0.9230743967438475
HBSMCG13,91,Rarefaction,0,18.455081275980202,16.3779153107659,20.532247241194504,0.9136151774954798,0.8960236525536959,0.9312067024372638
HBSMCG13,101,Rarefaction,0,19.283360012307323,17.083751482447102,21.482968542167544,0.9212883978591935,0.9045169167201565,0.9380598789982304
HBSMCG13,111,Rarefaction,0,20.04015696123978,17.7258513530008,22.354462569478763,0.9278458061418673,0.9117517280068856,0.9439398842768489
HBSMCG13,121,Rarefaction,0,20.735493683254475,18.313162523199885,23.157824843309065,0.9335262887724691,0.9179861612287417,0.9490664163161966
HBSMCG13,131,Rarefaction,0,21.37730565925267,18.852683885522737,23.901927432982603,0.9385054225844535,0.9234120125999491,0.9535988325689578
HBSMCG13,141,Rarefaction,0,21.97198724413749,19.34998457745489,24.593989910820092,0.9429139185517554,0.928173505947363,0.9576543311561478
HBSMCG13,151,Rarefaction,0,22.52477776985006,19.809569218128342,25.23998632157178,0.9468506820838116,0.9323807832962488,0.9613205808713744
HBSMCG13,161,Rarefaction,0,23.040035780678522,20.235135152083995,25.84493640927305,0.9503919419332113,0.9361194665410498,0.9646644173253728
HBSMCG13,171,Rarefaction,0,23.521435480687735,20.629755127036145,26.413115834339326,0.9535975542132042,0.9394573224437092,0.9677377859826993
HBSMCG13,181,Rarefaction,0,23.972109705521987,20.99600918686424,26.948210224179736,0.9565153112053228,0.9424488395277633,0.9705817828828824
HBSMCG13,191,Rarefaction,0,24.394756463541313,21.33608231872792,27.453430608354704,0.9591838655797169,0.945138334546395,0.9732293966130389
HBSMCG13,201,Rarefaction,0,24.79172078819344,21.651839121156982,27.9316024552299,0.9616347103346458,0.9475620481219634,0.9757073725473281
HBSMCG13,211,Rarefaction,0,25.165059854523538,21.94488302375886,28.385236685288216,0.9638935250512652,0.9497495617164378,0.9780374883860927
HBSMCG13,221,Rarefaction,0,25.516596665377914,22.216605008312467,28.816588322443362,0.9659811026067677,0.9517247683566535,0.9802374368568819
HBSMCG13,231,Rarefaction,0,25.847965804904508,22.468225041696456,29.22770656811256,0.9679140007268205,0.9535065542512839,0.9823214472023571
HBSMCG13,241,Rarefaction,0,26.16065354803432,22.70082828417545,29.620478811893186,0.9697050139029302,0.9551092940262137,0.9843007337796467
HBSMCG13,251,Rarefaction,0,26.456033818935975,22.915397391204625,29.996670246667325,0.971363528248559,0.9565432249158404,0.9861838315812775
HBSMCG13,261,Rarefaction,0,26.735400969491497,23.112841741811465,30.35796019717153,0.9728958005989824,0.9578147409553068,0.987976860242658
HBSMCG13,270,Rarefaction,0,26.974169741697413,23.276613630054392,30.671725853340433,0.974169741697417,0.9588226186942649,0.9895168647005691
HBSMCG13,271,Observed,0,27,23.294024101346643,30.705975898653357,0.9743056904253253,0.9589282223041232,0.9896831585465274
HBSMCG13,1,Rarefaction,1,1,1,1,0.17643843105086565,0.14350786330838405,0.20936899879334725
HBSMCG13,11,Rarefaction,1,4.916868571157106,4.426323976409817,5.407413165904394,0.6788867001637857,0.6355058585545749,0.7222675417729966
HBSMCG13,21,Rarefaction,1,6.247599935473823,5.476793052026546,7.0184068189210995,0.7693967529496362,0.7369480663304518,0.8018454395688205
HBSMCG13,31,Rarefaction,1,7.002102863024975,6.0607226763078,7.94348304974215,0.812545393357236,0.7851732882709473,0.8399174984435246
HBSMCG13,41,Rarefaction,1,7.5082143133228305,6.450763977060966,8.565664649584695,0.8413586218867632,0.8166494164017574,0.8660678273717691
HBSMCG13,51,Rarefaction,1,7.877307550880404,6.735243348960587,9.01937175280022,0.8630104960663776,0.8402495303697466,0.8857714617630086
HBSMCG13,61,Rarefaction,1,8.160604020595708,6.953904757108511,9.367303284082904,0.8799488948870979,0.858814482299063,0.9010833074751329
HBSMCG13,71,Rarefaction,1,8.385908028797637,7.12812867522444,9.643687382370834,0.8934850766784935,0.8737359711347273,0.9132341822222597
HBSMCG13,81,Rarefaction,1,8.569911633097721,7.270702721153052,9.86912054504239,0.9044982316424057,0.885922066540964,0.9230743967438475
HBSMCG13,91,Rarefaction,1,8.723336544083786,7.389827730588203,10.05684535757937,0.9136151774954798,0.8960236525536959,0.9312067024372638
HBSMCG13,101,Rarefaction,1,8.853418950655357,7.491035151584092,10.21580274972662,0.9212883978591935,0.9045169167201565,0.9380598789982304
HBSMCG13,111,Rarefaction,1,8.965234824078172,7.5782046667153065,10.352264981441037,0.9278458061418673,0.9117517280068856,0.9439398842768489
HBSMCG13,121,Rarefaction,1,9.062458478692006,7.65414513591629,10.470771821467721,0.9335262887724691,0.9179861612287417,0.9490664163161966
HBSMCG13,131,Rarefaction,1,9.147820539109935,7.720944830441409,10.57469624777846,0.9385054225844535,0.9234120125999491,0.9535988325689578
HBSMCG13,141,Rarefaction,1,9.22339636493416,7.780191813884573,10.666600915983748,0.9429139185517554,0.928173505947363,0.9576543311561478
HBSMCG13,151,Rarefaction,1,9.290794132070586,7.833117557441955,10.748470706699216,0.9468506820838116,0.9323807832962488,0.9613205808713744
HBSMCG13,161,Rarefaction,1,9.351281164525558,7.880693349231608,10.821868979819508,0.9503919419332113,0.9361194665410498,0.9646644173253728
HBSMCG13,171,Rarefaction,1,9.405871010045354,7.923696712945024,10.888045307145685,0.9535975542132042,0.9394573224437092,0.9677377859826993
HBSMCG13,181,Rarefaction,1,9.455384853189312,7.962758235741669,10.948011470636954,0.9565153112053228,0.9424488395277633,0.9705817828828824
HBSMCG13,191,Rarefaction,1,9.500495735444979,7.9983952826544416,11.002596188235517,0.9591838655797169,0.945138334546395,0.9732293966130389
HBSMCG13,201,Rarefaction,1,9.541760999912523,8.03103673810449,11.052485261720555,0.9616347103346458,0.9475620481219634,0.9757073725473281
HBSMCG13,211,Rarefaction,1,9.5796465070062,8.061041482560434,11.098251531451965,0.9638935250512652,0.9497495617164378,0.9780374883860927
HBSMCG13,221,Rarefaction,1,9.614544991700525,8.088712412292528,11.140377571108521,0.9659811026067677,0.9517247683566535,0.9802374368568819
HBSMCG13,231,Rarefaction,1,9.646790177589263,8.114307232497879,11.179273122680648,0.9679140007268205,0.9535065542512839,0.9823214472023571
HBSMCG13,241,Rarefaction,1,9.676667768235216,8.138046876075094,11.215288660395338,0.9697050139029302,0.9551092940262137,0.9843007337796467
HBSMCG13,251,Rarefaction,1,9.704424106258475,8.160122148582277,11.248726063934674,0.971363528248559,0.9565432249158404,0.9861838315812775
HBSMCG13,261,Rarefaction,1,9.730273066577784,8.180699029295884,11.279847103859684,0.9728958005989824,0.9578147409553068,0.987976860242658
HBSMCG13,270,Rarefaction,1,9.752061315623841,8.198057655527334,11.306064975720348,0.974169741697417,0.9588226186942649,0.9895168647005691
HBSMCG13,271,Observed,1,9.754401595630583,8.199922940718888,11.308880250542277,0.9743056904253253,0.9589282223041232,0.9896831585465274
HBSMCG13,1,Rarefaction,2,1,0.9999999999999997,1.0000000000000002,0.17643843105086565,0.14350786330838405,0.20936899879334725
HBSMCG13,11,Rarefaction,2,3.979186236218928,3.5175433680460566,4.440829104391799,0.6788867001637857,0.6355058585545749,0.7222675417729966
HBSMCG13,21,Rarefaction,2,4.6370220599330025,3.9816674486312498,5.292376671234756,0.7693967529496362,0.7369480663304518,0.8018454395688205
HBSMCG13,31,Rarefaction,2,4.92598866375661,4.174865579776714,5.677111747736506,0.812545393357236,0.7851732882709473,0.8399174984435246
HBSMCG13,41,Rarefaction,2,5.088403412656786,4.28055842111923,5.896248404194341,0.8413586218867632,0.8166494164017574,0.8660678273717691
HBSMCG13,51,Rarefaction,2,5.1924666397651205,4.347175847440189,6.037757432090052,0.8630104960663776,0.8402495303697466,0.8857714617630086
HBSMCG13,61,Rarefaction,2,5.264835981457185,4.392993995723258,6.136677967191111,0.8799488948870979,0.858814482299063,0.9010833074751329
HBSMCG13,71,Rarefaction,2,5.3180771238752085,4.426433784690538,6.209720463059879,0.8934850766784935,0.8737359711347273,0.9132341822222597
HBSMCG13,81,Rarefaction,2,5.358888577447881,4.4519125204994,6.265864634396362,0.9044982316424057,0.885922066540964,0.9230743967438475
HBSMCG13,91,Rarefaction,2,5.3911681119287795,4.4719697945811285,6.3103664292764305,0.9136151774954798,0.8960236525536959,0.9312067024372638
HBSMCG13,101,Rarefaction,2,5.417338015056783,4.488169123259483,6.346506906854084,0.9212883978591935,0.9045169167201565,0.9380598789982304
HBSMCG13,111,Rarefaction,2,5.438982903292823,4.50152567460998,6.376440131975666,0.9278458061418673,0.9117517280068856,0.9439398842768489
HBSMCG13,121,Rarefaction,2,5.457183010040854,4.512727237518728,6.40163878256298,0.9335262887724691,0.9179861612287417,0.9490664163161966
HBSMCG13,131,Rarefaction,2,5.472700074794232,4.5222563237016855,6.423143825886778,0.9385054225844535,0.9234120125999491,0.9535988325689578
HBSMCG13,141,Rarefaction,2,5.486086665213093,4.530461422609641,6.441711907816544,0.9429139185517554,0.928173505947363,0.9576543311561478
HBSMCG13,151,Rarefaction,2,5.497753362492367,4.53760050638287,6.457906218601864,0.9468506820838116,0.9323807832962488,0.9613205808713744
HBSMCG13,161,Rarefaction,2,5.5080116141520055,4.543868623290013,6.472154605013998,0.9503919419332113,0.9361194665410498,0.9646644173253728
HBSMCG13,171,Rarefaction,2,5.517101950288063,4.549415978298079,6.484787922278047,0.9535975542132042,0.9394573224437092,0.9677377859826993
HBSMCG13,181,Rarefaction,2,5.525213081515409,4.554360118694571,6.496066044336247,0.9565153112053228,0.9424488395277633,0.9705817828828824
HBSMCG13,191,Rarefaction,2,5.532495140673002,4.558794351316135,6.506195930029869,0.9591838655797169,0.945138334546395,0.9732293966130389
HBSMCG13,201,Rarefaction,2,5.539069061491373,4.562793684241893,6.515344438740854,0.9616347103346458,0.9475620481219634,0.9757073725473281
HBSMCG13,211,Rarefaction,2,5.54503334805894,4.566419102607056,6.523647593510824,0.9638935250512652,0.9497495617164378,0.9780374883860927
HBSMCG13,221,Rarefaction,2,5.550469044440061,4.569720699086856,6.531217389793266,0.9659811026067677,0.9517247683566535,0.9802374368568819
HBSMCG13,231,Rarefaction,2,5.555443439047941,4.572740001653747,6.538146876442134,0.9679140007268205,0.9535065542512839,0.9823214472023571
HBSMCG13,241,Rarefaction,2,5.560012864291197,4.575511728897383,6.5445139996850115,0.9697050139029302,0.9551092940262137,0.9843007337796467
HBSMCG13,251,Rarefaction,2,5.564224839199349,4.5780651306657765,6.550384547732922,0.971363528248559,0.9565432249158404,0.9861838315812775
HBSMCG13,261,Rarefaction,2,5.568119728145007,4.580425023984682,6.555814432305332,0.9728958005989824,0.9578147409553068,0.987976860242658
HBSMCG13,270,Rarefaction,2,5.571382643910255,4.582401058649571,6.560364229170938,0.974169741697417,0.9588226186942649,0.9895168647005691
HBSMCG13,271,Observed,2,5.571732038540322,4.582612602108269,6.560851474972375,0.9743056904253253,0.9589282223041232,0.9896831585465274
APSM07CWEB1,1,Rarefaction,0,0.9999999999999999,0.9999999999999997,1.0000000000000002,0.2617967693167459,0.21916009511206253,0.30443344352142926
APSM07CWEB1,11,Rarefaction,0,5.246280298588329,4.88260597230868,5.609954624867978,0.7319328433295438,0.7032964935006654,0.7605691931584222
APSM07CWEB1,21,Rarefaction,0,7.444023778206599,6.864901061682508,8.02314649473069,0.8259495884967503,0.80289398682036,0.8490051901731406
APSM07CWEB1,31,Rarefaction,0,8.949288846700869,8.197406810774373,9.701170882627364,0.8730916174921435,0.8536322150352612,0.8925510199490257
APSM07CWEB1,41,Rarefaction,0,10.08297380407451,9.18651075585653,10.979436852292489,0.9008434472615574,0.8834835653234601,0.9182033291996547
APSM07CWEB1,51,Rarefaction,0,10.98641988950648,9.962658499193097,12.010181279819864,0.9191888960314724,0.9031911746503056,0.9351866174126391
APSM07CWEB1,61,Rarefaction,0,11.732342317997166,10.592064909459912,12.872619726534419,0.9322665917370512,0.9172414273893269,0.9472917560847754
APSM07CWEB1,71,Rarefaction,0,12.363473677064599,11.11369226811091,13.613255086018288,0.9420466222081822,0.9277520968060835,0.956341147610281
APSM07CWEB1,81,Rarefaction,0,12.907501418968543,11.552916988704665,14.262085849232422,0.9495967580350745,0.9358667756183636,0.9633267404517853
APSM07CWEB1,91,Rarefaction,0,13.38359148475198,11.927407381588871,14.839775587915089,0.9555586701365449,0.9422742772438105,0.9688430630292794
APSM07CWEB1,101,Rarefaction,0,13.805618114073491,12.250033949170248,15.361202278976734,0.9603479063068898,0.9474227860541001,0.9732730265596795
APSM07CWEB1,111,Rarefaction,0,14.183947396611641,12.530481697429021,15.837413095794261,0.9642481590479379,0.9516194476192923,0.9768768704765836
APSM07CWEB1,121,Rarefaction,0,14.52650964389556,12.776220628846872,16.276798658944248,0.9674605885923655,0.9550822503499268,0.9798389268348042
APSM07CWEB1,131,Rarefaction,0,14.83948615534701,12.993126184471299,16.68584612622272,0.9701319234075396,0.9579697798231612,0.982294066991918
APSM07CWEB1,141,Rarefaction,0,15.127769974305853,13.185894088166295,17.06964586044541,0.9723715707478496,0.9603996138346346,0.9843435276610647
APSM07CWEB1,151,Rarefaction,0,15.395285924359094,13.358327525364398,17.43224432335379,0.9742625881489684,0.9624603316687264,0.9860648446292104
APSM07CWEB1,161,Rarefaction,0,15.645218814507194,13.513541548522511,17.776896080491877,0.9758690088930846,0.9642196527277964,0.9875183650583728
APSM07CWEB1,171,Rarefaction,0,15.880179475093403,13.654111903989786,18.10624704619702,0.9772408901657534,0.9657300910810258,0.9887516892504811
APSM07CWEB1,181,Rarefaction,0,16.102327487770424,13.782185439421603,18.422469536119245,0.9784178775562489,0.9670329500966149,0.9898028050158828
APSM07CWEB1,191,Rarefaction,0,16.313463086941777,13.899563306047677,18.727362867835875,0.9794317682942479,0.9681611769027377,0.9907023596857581
APSM07CWEB1,201,Rarefaction,0,16.515096759786726,14.007764518974337,19.022429000599114,0.9803083790056925,0.9691414188336823,0.9914753391777026
APSM07CWEB1,211,Rarefaction,0,16.70850252770744,14.108075121269163,19.30892993414572,0.9810689192622873,0.9699955139897135,0.9921423245348612
APSM07CWEB1,221,Rarefaction,0,16.8947591933118,14.201586678959563,19.587931707664037,0.9817310078711197,0.9707415767721858,0.9927204389700536
APSM07CWEB1,231,Rarefaction,0,17.074782667156935,14.289226807641986,19.86033852667188,0.9823094277364812,0.9713947916021587,0.9932240638708038
APSM07CWEB1,241,Rarefaction,0,17.249351661475586,14.371783716861081,20.12691960609009,0.9828166878946165,0.9719679954127767,0.9936653803764564
APSM07CWEB1,251,Rarefaction,0,17.419128441603174,14.449926248034137,20.38833063517221,0.9832634426789693,0.9724721067649835,0.994054778592955
APSM07CWEB1,261,Rarefaction,0,17.584675889019394,14.52422050924708,20.645131268791708,0.9836588048234812,0.9729164433367511,0.9944011663102114
APSM07CWEB1,271,Rarefaction,0,17.746471807136295,14.595143934343136,20.897799679929456,0.9840105797944433,0.9733089579880051,0.9947122016008815
APSM07CWEB1,281,Rarefaction,0,17.904921161377814,14.663097387433524,21.146744935322104,0.9843254416121444,0.973656415232666,0.9949944679916228
APSM07CWEB1,291,Rarefaction,0,18.0603667674236,14.728415779287868,21.39231775555933,0.9846090651581109,0.9739645238349303,0.9952536064812915
APSM07CWEB1,301,Rarefaction,0,18.213098810322133,14.79137754630627,21.634820074337995,0.9848662259918743,0.974238036763287,0.9954944152204617
APSM07CWEB1,311,Rarefaction,0,18.363363481112156,14.852213256651233,21.87451370557308,0.9851008757040118,0.9744808264456142,0.9957209249624095
APSM07CWEB1,321,Rarefaction,0,18.511370948007382,14.911113544619443,22.11162835139532,0.9853161985823004,0.9746959408589232,0.9959364563056775
APSM07CWEB1,331,Rarefaction,0,18.65730282936735,14.968236527931774,22.346369130802923,0.9855146536920945,0.9748856442243002,0.9961436631598887
APSM07CWEB1,341,Rarefaction,0,18.801319300571926,15.023714829145467,22.578923771998387,0.9856980052323133,0.9750514447832391,0.9963445656813875
APSM07CWEB1,351,Rarefaction,0,18.94356594263817,15.077662298540673,22.809469586735666,0.9858673431089249,0.9751941111641199,0.9965405750537298
APSM07CWEB1,354,Rarefaction,0,18.98591549295774,15.093563424477729,22.878267561437752,0.9859154929577465,0.9752324243370034,0.9965985615784896
APSM07CWEB1,355,Observed,0,19,15.098835674294554,22.901164325705444,0.9859313896925571,0.9752336630661541,0.9966291163189601
APSM07CWEB1,1,Rarefaction,1,1,1,1,0.2617967693167459,0.21916009511206253,0.30443344352142926
APSM07CWEB1,11,Rarefaction,1,3.95118190645735,3.5544663387444553,4.347897474170245,0.7319328433295438,0.7032964935006654,0.7605691931584222
APSM07CWEB1,21,Rarefaction,1,4.81792321925825,4.261611938506835,5.374234500009665,0.8259495884967503,0.80289398682036,0.8490051901731406
APSM07CWEB1,31,Rarefaction,1,5.271654762820282,4.628250917218913,5.915058608421652,0.8730916174921435,0.8536322150352612,0.8925510199490257
APSM07CWEB1,41,Rarefaction,1,5.555788240971058,4.856807506458281,6.2547689754838345,0.9008434472615574,0.8834835653234601,0.9182033291996547
APSM07CWEB1,51,Rarefaction,1,5.75211685523118,5.014320257065925,6.4899134533964355,0.9191888960314724,0.9031911746503056,0.9351866174126391
APSM07CWEB1,61,Rarefaction,1,5.8965522214880615,5.129963580304792,6.663140862671331,0.9322665917370512,0.9172414273893269,0.9472917560847754
APSM07CWEB1,71,Rarefaction,1,6.007553925151308,5.218659392425382,6.796448457877235,0.9420466222081822,0.9277520968060835,0.956341147610281
APSM07CWEB1,81,Rarefaction,1,6.095669899120389,5.288912635733662,6.902427162507116,0.9495967580350745,0.9358667756183636,0.9633267404517853
APSM07CWEB1,91,Rarefaction,1,6.167400390597523,5.345959307916002,6.988841473279044,0.9555586701365449,0.9422742772438105,0.9688430630292794
APSM07CWEB1,101,Rarefaction,1,6.226984018978606,5.393213436674855,7.060754601282357,0.9603479063068898,0.9474227860541001,0.9732730265596795
APSM07CWEB1,111,Rarefaction,1,6.277308566531787,5.433002150958531,7.121614982105044,0.9642481590479379,0.9516194476192923,0.9768768704765836
